Price,Beds,Baths,Garage,Size_sqm,Province
3995000.0,5.0,3.0,4.0,1050.0,Eastern Cape
1995000.0,3.0,2.0,4.0,2179.0,Eastern Cape
1795000.0,3.0,2.0,1.0,1016.0,Eastern Cape
1250000.0,3.0,2.0,1.0,2024.0,Eastern Cape
3950000.0,3.0,2.0,4.0,702.0,Eastern Cape
549000.0,3.0,2.0,2.0,59.965952456651216,Eastern Cape
1490000.0,3.0,3.0,4.0,495.0,Eastern Cape
1895000.0,4.0,2.0,5.0,206.9863021955447,Eastern Cape
650000.0,2.0,1.0,0.0,183.0,Eastern Cape
1340000.0,4.0,2.0,2.0,1296.0,Eastern Cape
3650000.0,4.0,4.0,5.0,941.0,Eastern Cape
1570000.0,4.0,2.0,5.0,1251.0,Eastern Cape
2680000.0,3.0,2.0,2.0,1175.0,Eastern Cape
1350000.0,3.0,2.0,6.0,147.45726013930627,Eastern Cape
970000.0,3.0,1.0,4.0,600.0,Eastern Cape
800000.0,3.0,4.0,2.0,939.0,Eastern Cape
600000.0,3.0,1.0,0.0,300.0,Eastern Cape
800000.0,5.0,2.0,1.0,255.0,Eastern Cape
970000.0,2.0,2.0,1.0,105.95077210009413,Eastern Cape
2795000.0,6.0,4.0,6.0,1011.0,Eastern Cape
4600000.0,5.0,4.0,4.0,1019.0,Eastern Cape
1700000.0,3.0,2.0,2.0,833.0,Eastern Cape
1060000.0,3.0,2.0,1.0,115.78125610938122,Eastern Cape
1150000.0,3.0,2.0,4.0,685.0,Eastern Cape
1045000.0,2.0,2.0,2.0,114.14284210783336,Eastern Cape
2295000.0,3.0,2.0,2.0,109.0,Eastern Cape
2600000.0,4.0,2.0,6.0,1901.0,Eastern Cape
2399000.0,2.0,1.0,1.0,262.0370126475524,Eastern Cape
990000.0,3.0,2.0,2.0,1587.0,Eastern Cape
1095000.0,3.0,1.0,6.0,632.0,Eastern Cape
800000.0,0.0,0.0,2.0,300.0,Eastern Cape
1395000.0,3.0,3.0,2.0,1045.0,Eastern Cape
610000.0,2.0,1.0,1.0,200.0,Eastern Cape
1595000.0,3.0,2.0,2.0,992.0,Eastern Cape
900000.0,0.0,0.0,0.0,354.0,Eastern Cape
1395000.0,3.0,2.0,4.0,858.0,Eastern Cape
850000.0,3.0,2.0,3.0,82.0,Eastern Cape
1550000.0,4.0,3.0,3.0,400.0,Eastern Cape
2895000.0,6.0,4.0,4.0,997.0,Eastern Cape
1550000.0,4.0,2.0,4.0,635.0,Eastern Cape
1995000.0,3.0,1.0,0.0,620.0,Eastern Cape
5250000.0,4.0,4.0,4.0,504.0,Eastern Cape
2250000.0,3.0,2.0,4.0,851.0,Eastern Cape
520800.0,2.0,1.0,1.0,56.88573413374126,Eastern Cape
730000.0,4.0,2.0,3.0,375.0,Eastern Cape
3500000.0,6.0,6.0,0.0,645.0,Eastern Cape
1580000.0,3.0,2.0,4.0,1155.0,Eastern Cape
2450000.0,5.0,4.0,4.0,1011.0,Eastern Cape
4550000.0,4.0,3.0,2.0,600.0,Eastern Cape
4000000.0,5.0,0.0,4.0,711.0,Eastern Cape
1395000.0,4.0,1.0,1.0,400.0,Eastern Cape
1399000.0,6.0,4.0,5.0,555.0,Eastern Cape
3625000.0,3.0,3.0,6.0,977.0,Eastern Cape
1500000.0,4.0,3.0,1.0,625.0,Eastern Cape
1980000.0,5.0,3.0,2.0,857.0,Eastern Cape
4000000.0,5.0,2.0,7.0,1797.0,Eastern Cape
1500000.0,4.0,2.0,2.0,600.0,Eastern Cape
799000.0,2.0,1.0,2.0,640.0,Eastern Cape
599000.0,2.0,2.0,1.0,65.4273324618107,Eastern Cape
700000.0,3.0,1.0,4.0,275.0,Eastern Cape
1370000.0,3.0,1.0,2.0,1735.0,Eastern Cape
1660000.0,4.0,2.0,2.0,608.0,Eastern Cape
525000.0,2.0,1.0,3.0,300.0,Eastern Cape
3995000.0,5.0,5.0,3.0,900.0,Eastern Cape
4495000.0,5.0,5.0,3.0,1012.0,Eastern Cape
1450000.0,3.0,2.0,2.0,937.0,Eastern Cape
780000.0,2.0,1.0,1.0,134.0,Eastern Cape
1900000.0,3.0,2.0,5.0,822.0,Eastern Cape
950000.0,6.0,2.0,3.0,103.76622009803033,Eastern Cape
1250000.0,2.0,1.0,1.0,184.0,Eastern Cape
5500000.0,6.0,4.0,4.0,849.0,Eastern Cape
2350000.0,4.0,2.0,2.0,149.0,Eastern Cape
2990000.0,3.0,3.0,8.0,540.0,Eastern Cape
2590000.0,2.0,2.0,0.0,282.89948426726164,Eastern Cape
1050000.0,3.0,3.0,1.0,114.68898010834931,Eastern Cape
1150000.0,3.0,2.0,5.0,200.0,Eastern Cape
945000.0,3.0,2.0,0.0,205.0,Eastern Cape
1299000.0,2.0,2.0,2.0,141.88665253404358,Eastern Cape
895000.0,3.0,2.0,1.0,58.0,Eastern Cape
1895000.0,2.0,2.0,2.0,206.9863021955447,Eastern Cape
1250000.0,4.0,3.0,1.0,861.0,Eastern Cape
1100000.0,2.0,2.0,2.0,120.15036011350881,Eastern Cape
750000.0,3.0,1.0,1.0,2020.0,Eastern Cape
1055000.0,3.0,1.0,1.0,100.0,Eastern Cape
957000.0,2.0,1.0,1.0,100.0,Eastern Cape
1695000.0,4.0,2.0,4.0,949.0,Eastern Cape
1850000.0,3.0,2.0,4.0,1010.0,Eastern Cape
1995000.0,3.0,1.0,1.0,1093.0,Eastern Cape
710000.0,2.0,1.0,0.0,77.55159607326478,Eastern Cape
1380000.0,5.0,1.0,0.0,588.0,Eastern Cape
2750000.0,5.0,4.0,5.0,1678.0,Eastern Cape
3250000.0,4.0,3.0,2.0,1017.0,Eastern Cape
799000.0,3.0,2.0,0.0,575.0,Eastern Cape
1780000.0,4.0,3.0,6.0,194.42512818367788,Eastern Cape
950000.0,0.0,0.0,0.0,500.0,Eastern Cape
999999.0,3.0,1.0,1.0,109.22749087558972,Eastern Cape
800000.0,2.0,1.0,2.0,301.0,Eastern Cape
1900000.0,3.0,2.0,0.0,850.0,Eastern Cape
699000.0,2.0,2.0,0.0,76.35009247212969,Eastern Cape
1600000.0,6.0,1.0,0.0,976.0,Eastern Cape
1295000.0,4.0,2.0,1.0,141.44974213363082,Eastern Cape
950000.0,3.0,1.0,1.0,351.0,Eastern Cape
860000.0,3.0,2.0,0.0,93.93573608874325,Eastern Cape
1600000.0,3.0,2.0,1.0,174.76416016510373,Eastern Cape
999000.0,5.0,5.0,5.0,109.11837250308663,Eastern Cape
2300000.0,4.0,2.0,2.0,251.2234802373366,Eastern Cape
1650000.0,3.0,2.0,2.0,526.0,Eastern Cape
895000.0,3.0,1.0,1.0,97.7587020923549,Eastern Cape
1250000.0,4.0,1.0,5.0,587.0,Eastern Cape
1200000.0,3.0,1.0,0.0,1077.0,Eastern Cape
950000.0,2.0,1.0,2.0,126.0,Eastern Cape
2374000.0,3.0,2.0,2.0,259.3063226449726,Eastern Cape
967500.0,3.0,1.0,1.0,830.0,Eastern Cape
1325000.0,3.0,2.0,3.0,345.0,Eastern Cape
695000.0,3.0,2.0,1.0,300.0,Eastern Cape
2995000.0,3.0,2.0,3.0,780.0,Eastern Cape
650000.0,3.0,1.0,2.0,70.99794006707339,Eastern Cape
4200000.0,4.0,3.0,3.0,1027.0,Eastern Cape
1950000.0,4.0,2.0,8.0,945.0,Eastern Cape
720000.0,0.0,0.0,0.0,78.64387207429668,Eastern Cape
510000.0,2.0,1.0,4.0,300.0,Eastern Cape
1195000.0,2.0,2.0,1.0,173.0,Eastern Cape
1590000.0,3.0,2.0,4.0,337.0,Eastern Cape
1345000.0,3.0,1.0,1.0,146.91112213879032,Eastern Cape
1550000.0,3.0,2.0,4.0,509.0,Eastern Cape
3999999.0,6.0,6.0,6.0,436.9102911851592,Eastern Cape
890000.0,2.0,2.0,2.0,349.0,Eastern Cape
2300000.0,3.0,2.0,0.0,251.2234802373366,Eastern Cape
695000.0,2.0,1.0,3.0,75.91318207171693,Eastern Cape
2500000.0,5.0,3.0,3.0,615.0,Eastern Cape
1700000.0,3.0,2.0,1.0,760.0,Eastern Cape
1155000.0,5.0,2.0,2.0,558.0,Eastern Cape
700000.0,4.0,2.0,1.0,853.0,Eastern Cape
885000.0,3.0,1.0,3.0,682.0,Eastern Cape
580000.0,2.0,1.0,2.0,63.3520080598501,Eastern Cape
3800000.0,5.0,4.0,4.0,932.0,Eastern Cape
3645000.0,3.0,2.0,2.0,398.1346023761269,Eastern Cape
995000.0,2.0,1.0,2.0,193.0,Eastern Cape
2660000.0,3.0,2.0,2.0,1339.0,Eastern Cape
1650000.0,5.0,3.0,2.0,300.0,Eastern Cape
5250000.0,3.0,2.0,3.0,573.4449005417466,Eastern Cape
850000.0,3.0,1.0,2.0,419.0,Eastern Cape
2695000.0,3.0,2.0,4.0,300.0,Eastern Cape
1350000.0,3.0,2.0,0.0,147.45726013930627,Eastern Cape
860000.0,3.0,1.0,1.0,195.0,Eastern Cape
4299000.0,4.0,3.0,4.0,1532.0,Eastern Cape
2350000.0,3.0,2.0,1.0,875.0,Eastern Cape
899999.0,1.0,1.0,1.0,98.30473086527074,Eastern Cape
1175000.0,2.0,2.0,1.0,255.0,Eastern Cape
545000.0,2.0,1.0,4.0,350.0,Eastern Cape
2490000.0,2.0,2.0,2.0,1185.0,Eastern Cape
1250000.0,3.0,2.0,4.0,819.0,Eastern Cape
570000.0,4.0,2.0,0.0,62.2597320588182,Eastern Cape
1195000.0,3.0,1.0,2.0,1004.0,Eastern Cape
1230000.0,3.0,2.0,1.0,2133.0,Eastern Cape
1250000.0,3.0,2.0,2.0,345.0,Eastern Cape
610000.0,1.0,1.0,1.0,200.0,Eastern Cape
950000.0,2.0,1.0,3.0,352.0,Eastern Cape
1600000.0,5.0,4.0,4.0,174.76416016510373,Eastern Cape
1095000.0,3.0,2.0,0.0,320.0,Eastern Cape
580000.0,2.0,1.0,1.0,286.0,Eastern Cape
1700000.0,4.0,2.0,4.0,1272.0,Eastern Cape
2000000.0,4.0,2.0,2.0,1700.0,Eastern Cape
1995000.0,4.0,3.0,5.0,590.0,Eastern Cape
1980000.0,3.0,2.0,7.0,667.0,Eastern Cape
2300000.0,4.0,3.0,4.0,1480.0,Eastern Cape
1870000.0,3.0,2.0,6.0,907.0,Eastern Cape
990000.0,3.0,2.0,3.0,390.0,Eastern Cape
2950000.0,4.0,4.0,2.0,212.0,Eastern Cape
1695000.0,6.0,5.0,0.0,530.0,Eastern Cape
1895000.0,3.0,2.0,4.0,1012.0,Eastern Cape
1195000.0,2.0,1.0,2.0,130.52698212331185,Eastern Cape
1550000.0,5.0,3.0,1.0,2231.0,Eastern Cape
500000.0,2.0,1.0,0.0,80.0,Eastern Cape
760000.0,4.0,1.0,0.0,83.01297607842427,Eastern Cape
1175000.0,3.0,2.0,3.0,240.0,Eastern Cape
950000.0,2.0,2.0,1.0,103.76622009803033,Eastern Cape
1055000.0,2.0,2.0,2.0,115.23511810886527,Eastern Cape
2995000.0,5.0,3.0,4.0,600.0,Eastern Cape
2650000.0,5.0,4.0,6.0,979.0,Eastern Cape
2850000.0,4.0,2.0,2.0,311.298660294091,Eastern Cape
1850000.0,3.0,2.0,2.0,375.0,Eastern Cape
2400000.0,6.0,4.0,1.0,262.14624024765556,Eastern Cape
780000.0,3.0,1.0,3.0,559.0,Eastern Cape
2275000.0,3.0,2.0,2.0,1623.0,Eastern Cape
500000.0,3.0,1.0,2.0,326.0,Eastern Cape
5995000.0,4.0,4.0,4.0,2232.0,Eastern Cape
1600000.0,3.0,2.0,1.0,540.0,Eastern Cape
1600000.0,3.0,2.0,1.0,364.0,Eastern Cape
695000.0,0.0,0.0,0.0,299.0,Eastern Cape
940000.0,2.0,1.0,1.0,6.0,Eastern Cape
1650000.0,3.0,2.0,2.0,231.0,Eastern Cape
2695000.0,4.0,4.0,4.0,1090.0,Eastern Cape
1250000.0,2.0,2.0,3.0,319.0,Eastern Cape
2299999.0,4.0,2.0,1.0,1021.0,Eastern Cape
4200000.0,5.0,3.0,4.0,1506.0,Eastern Cape
900000.0,3.0,3.0,2.0,864.0,Eastern Cape
885000.0,3.0,2.0,0.0,421.0,Eastern Cape
1950000.0,4.0,3.0,2.0,925.0,Eastern Cape
3950000.0,4.0,4.0,2.0,174.0,Eastern Cape
2200000.0,3.0,2.0,4.0,1339.0,Eastern Cape
1295000.0,2.0,2.0,2.0,141.44974213363082,Eastern Cape
885000.0,1.0,1.0,1.0,96.66642609132299,Eastern Cape
1799000.0,3.0,2.0,6.0,1601.0,Eastern Cape
3250000.0,4.0,2.0,2.0,831.0,Eastern Cape
1595000.0,3.0,2.0,2.0,351.0,Eastern Cape
2650000.0,4.0,3.0,3.0,559.0,Eastern Cape
1145000.0,3.0,2.0,1.0,340.0,Eastern Cape
1795000.0,7.0,2.0,6.0,196.06354218522574,Eastern Cape
1500000.0,6.0,2.0,3.0,2150.0,Eastern Cape
970000.0,3.0,2.0,1.0,1929.0,Eastern Cape
1200000.0,4.0,3.0,0.0,821.0,Eastern Cape
1580000.0,4.0,2.0,2.0,172.57960816303992,Eastern Cape
2350000.0,6.0,6.0,4.0,256.6848602424961,Eastern Cape
699000.0,2.0,1.0,2.0,300.0,Eastern Cape
850000.0,5.0,3.0,1.0,300.0,Eastern Cape
1250000.0,3.0,2.0,2.0,1024.0,Eastern Cape
850000.0,2.0,1.0,1.0,448.0,Eastern Cape
1690000.0,3.0,2.0,3.0,1118.0,Eastern Cape
1054000.0,3.0,2.0,2.0,115.12589050876207,Eastern Cape
3175000.0,4.0,2.0,1.0,346.7976303276277,Eastern Cape
950000.0,3.0,1.0,3.0,103.76622009803033,Eastern Cape
1120000.0,3.0,2.0,3.0,122.3349121155726,Eastern Cape
1295000.0,4.0,3.0,6.0,1706.0,Eastern Cape
760000.0,2.0,1.0,2.0,645.0,Eastern Cape
1950000.0,5.0,3.0,4.0,1100.0,Eastern Cape
1750000.0,3.0,3.0,2.0,500.0,Eastern Cape
1495000.0,4.0,3.0,5.0,677.0,Eastern Cape
750000.0,3.0,2.0,3.0,1781.0,Eastern Cape
2299000.0,3.0,2.0,2.0,889.0,Eastern Cape
680000.0,2.0,1.0,1.0,300.0,Eastern Cape
3900000.0,4.0,4.0,3.0,1302.0,Eastern Cape
870000.0,3.0,1.0,2.0,571.0,Eastern Cape
590000.0,2.0,1.0,1.0,64.444284060882,Eastern Cape
900000.0,4.0,3.0,2.0,98.30484009287085,Eastern Cape
1449000.0,3.0,2.0,4.0,573.0,Eastern Cape
1400000.0,3.0,2.0,3.0,882.0,Eastern Cape
875000.0,0.0,0.0,0.0,95.5741500902911,Eastern Cape
699000.0,2.0,1.0,1.0,312.0,Eastern Cape
900000.0,2.0,2.0,4.0,239.0,Eastern Cape
2399000.0,3.0,3.0,3.0,987.0,Eastern Cape
1999999.0,2.0,2.0,2.0,218.45509097877954,Eastern Cape
780000.0,3.0,2.0,2.0,332.0,Eastern Cape
550000.0,0.0,0.0,0.0,370.0,Eastern Cape
850000.0,2.0,1.0,0.0,300.0,Eastern Cape
2275000.0,3.0,2.0,4.0,390.0,Eastern Cape
1595000.0,2.0,2.0,4.0,209.0,Eastern Cape
550000.0,2.0,1.0,2.0,275.0,Eastern Cape
2150000.0,4.0,2.0,6.0,991.0,Eastern Cape
580000.0,2.0,1.0,1.0,93.0,Eastern Cape
1890000.0,3.0,2.0,1.0,561.0,Eastern Cape
2795000.0,4.0,3.0,5.0,1108.0,Eastern Cape
1795000.0,3.0,2.0,4.0,196.06354218522574,Eastern Cape
5550000.0,7.0,5.0,5.0,2082.0,Eastern Cape
795000.0,2.0,1.0,1.0,175.0,Eastern Cape
1995000.0,4.0,2.0,4.0,1108.0,Eastern Cape
2050000.0,4.0,2.0,3.0,712.0,Eastern Cape
1660000.0,2.0,2.0,1.0,181.3178161712951,Eastern Cape
3150000.0,4.0,5.0,7.0,950.0,Eastern Cape
2750000.0,7.0,6.0,2.0,1065.0,Eastern Cape
1400000.0,3.0,2.0,3.0,392.0,Eastern Cape
650000.0,2.0,1.0,3.0,93.0,Eastern Cape
800000.0,3.0,1.0,2.0,1202.0,Eastern Cape
1790000.0,3.0,2.0,2.0,596.0,Eastern Cape
725000.0,3.0,1.0,0.0,449.0,Eastern Cape
2200000.0,3.0,2.0,7.0,793.0,Eastern Cape
2700000.0,5.0,4.0,4.0,1059.0,Eastern Cape
1700000.0,3.0,2.0,3.0,185.6869201754227,Eastern Cape
1995000.0,4.0,4.0,1.0,217.9090622058637,Eastern Cape
1790000.0,3.0,2.0,5.0,195.5174041847098,Eastern Cape
900000.0,2.0,1.0,3.0,400.0,Eastern Cape
660000.0,2.0,1.0,0.0,200.0,Eastern Cape
989000.0,2.0,1.0,2.0,108.02609650205474,Eastern Cape
4800000.0,4.0,5.0,6.0,748.0,Eastern Cape
2850000.0,4.0,3.0,2.0,831.0,Eastern Cape
900000.0,2.0,1.0,2.0,121.0,Eastern Cape
850000.0,2.0,1.0,2.0,169.0,Eastern Cape
3590000.0,5.0,4.0,2.0,755.0,Eastern Cape
1999999.0,4.0,2.0,6.0,829.0,Eastern Cape
520000.0,2.0,1.0,2.0,56.79835205365871,Eastern Cape
870000.0,2.0,1.0,2.0,437.0,Eastern Cape
2650000.0,3.0,2.0,6.0,289.453140273453,Eastern Cape
2700000.0,3.0,3.0,4.0,876.0,Eastern Cape
1300000.0,4.0,2.0,3.0,313.0,Eastern Cape
1200000.0,3.0,2.0,1.0,180.0,Eastern Cape
4590000.0,3.0,2.0,4.0,800.0,Eastern Cape
1000000.0,2.0,1.0,2.0,109.22760010318983,Eastern Cape
1850000.0,3.0,3.0,2.0,742.0,Eastern Cape
2050000.0,2.0,1.0,1.0,223.91658021153913,Eastern Cape
875000.0,3.0,1.0,1.0,95.5741500902911,Eastern Cape
3350000.0,5.0,4.0,6.0,1036.0,Eastern Cape
2295000.0,6.0,3.0,8.0,250.67734223682064,Eastern Cape
2150000.0,4.0,4.0,2.0,272.0,Eastern Cape
2199000.0,3.0,2.0,2.0,240.19149262691442,Eastern Cape
639000.0,2.0,1.0,1.0,69.7964364659383,Eastern Cape
899000.0,6.0,3.0,3.0,222.0,Eastern Cape
549000.0,3.0,1.0,1.0,200.0,Eastern Cape
950000.0,3.0,1.0,0.0,103.76622009803033,Eastern Cape
890000.0,2.0,1.0,2.0,631.0,Eastern Cape
760000.0,3.0,2.0,3.0,83.01297607842427,Eastern Cape
700000.0,0.0,0.0,0.0,76.45932007223287,Eastern Cape
890000.0,3.0,1.0,0.0,120.0,Eastern Cape
600000.0,4.0,1.0,1.0,466.0,Eastern Cape
580000.0,3.0,1.0,0.0,375.0,Eastern Cape
800000.0,2.0,1.0,0.0,500.0,Eastern Cape
1100000.0,3.0,2.0,2.0,667.0,Eastern Cape
720000.0,3.0,1.0,5.0,300.0,Eastern Cape
1295000.0,3.0,2.0,2.0,360.0,Eastern Cape
1750000.0,2.0,2.0,2.0,230.0,Eastern Cape
1284000.0,3.0,1.0,1.0,1080.0,Eastern Cape
1500000.0,3.0,2.0,2.0,783.0,Eastern Cape
1495000.0,3.0,2.0,6.0,369.0,Eastern Cape
2500000.0,4.0,3.0,5.0,1108.0,Eastern Cape
2150000.0,5.0,2.0,0.0,234.83934022185812,Eastern Cape
700000.0,3.0,1.0,0.0,300.0,Eastern Cape
730000.0,3.0,1.0,0.0,347.0,Eastern Cape
2450000.0,5.0,5.0,3.0,809.0,Eastern Cape
770000.0,2.0,1.0,3.0,310.0,Eastern Cape
670000.0,2.0,1.0,1.0,73.18249206913718,Eastern Cape
4975000.0,3.0,2.0,2.0,543.4073105133693,Eastern Cape
1099999.0,3.0,3.0,2.0,559.0,Eastern Cape
870000.0,2.0,2.0,2.0,95.02801208977515,Eastern Cape
580000.0,2.0,1.0,1.0,309.0,Eastern Cape
2500000.0,3.0,3.0,2.0,1358.0,Eastern Cape
950000.0,2.0,1.0,0.0,484.0,Eastern Cape
2500000.0,3.0,2.0,4.0,273.06900025797455,Eastern Cape
1200000.0,5.0,3.0,0.0,416.0,Eastern Cape
2995000.0,4.0,4.0,2.0,1394.0,Eastern Cape
1195000.0,2.0,1.0,2.0,559.0,Eastern Cape
750000.0,3.0,1.0,1.0,286.0,Eastern Cape
2450000.0,3.0,3.0,3.0,294.0,Eastern Cape
1695000.0,3.0,3.0,6.0,739.0,Eastern Cape
2490000.0,3.0,2.0,4.0,478.0,Eastern Cape
575000.0,3.0,1.0,1.0,62.80587005933415,Eastern Cape
950000.0,3.0,2.0,3.0,271.0,Eastern Cape
1695000.0,3.0,3.0,1.0,567.0,Eastern Cape
1995000.0,4.0,2.0,4.0,1060.0,Eastern Cape
3799000.0,4.0,3.0,4.0,2242.0,Eastern Cape
1550000.0,4.0,2.0,3.0,991.0,Eastern Cape
2800000.0,3.0,3.0,6.0,1200.0,Eastern Cape
895000.0,7.0,2.0,5.0,325.0,Eastern Cape
1299000.0,3.0,2.0,8.0,1400.0,Eastern Cape
2150000.0,3.0,2.0,4.0,540.0,Eastern Cape
1950000.0,4.0,2.0,2.0,893.0,Eastern Cape
3850000.0,5.0,6.0,2.0,1117.0,Eastern Cape
650000.0,2.0,1.0,0.0,952.0,Eastern Cape
770000.0,0.0,0.0,0.0,486.0,Eastern Cape
650000.0,5.0,2.0,0.0,418.0,Eastern Cape
1095000.0,2.0,1.0,1.0,119.60422211299286,Eastern Cape
2995000.0,5.0,5.0,6.0,1334.0,Eastern Cape
700000.0,3.0,1.0,1.0,295.0,Eastern Cape
1400000.0,2.0,1.0,1.0,152.91864014446574,Eastern Cape
2200000.0,3.0,2.0,4.0,1289.0,Eastern Cape
680000.0,2.0,2.0,1.0,74.27476807016907,Eastern Cape
1195000.0,3.0,1.0,3.0,782.0,Eastern Cape
2950000.0,2.0,2.0,8.0,1209.0,Eastern Cape
1795000.0,3.0,2.0,2.0,1101.0,Eastern Cape
850000.0,6.0,3.0,2.0,462.0,Eastern Cape
750000.0,2.0,2.0,1.0,81.92070007739237,Eastern Cape
680000.0,4.0,2.0,2.0,351.0,Eastern Cape
1650000.0,3.0,1.0,1.0,180.2255401702632,Eastern Cape
695000.0,3.0,1.0,2.0,327.0,Eastern Cape
1250000.0,4.0,3.0,6.0,136.53450012898728,Eastern Cape
1899000.0,0.0,0.0,0.0,207.42321259595747,Eastern Cape
2130000.0,4.0,4.0,5.0,232.65478821979434,Eastern Cape
1635000.0,3.0,2.0,4.0,178.58712616871537,Eastern Cape
3500000.0,4.0,3.0,0.0,19.0,Eastern Cape
895000.0,3.0,1.0,3.0,323.0,Eastern Cape
590000.0,3.0,1.0,0.0,437.0,Eastern Cape
860000.0,3.0,2.0,3.0,485.0,Eastern Cape
1895000.0,3.0,2.0,2.0,146.0,Eastern Cape
787000.0,3.0,1.0,0.0,352.0,Eastern Cape
2350000.0,4.0,2.0,4.0,256.6848602424961,Eastern Cape
3100000.0,6.0,3.0,1.0,1646.0,Eastern Cape
2600000.0,6.0,4.0,3.0,868.0,Eastern Cape
1385000.0,3.0,2.0,1.0,271.0,Eastern Cape
3250000.0,4.0,4.0,3.0,354.98970033536693,Eastern Cape
3495000.0,3.0,4.0,2.0,381.75046236064844,Eastern Cape
850000.0,2.0,1.0,1.0,274.0,Eastern Cape
4000000.0,0.0,0.0,0.0,436.9104004127593,Eastern Cape
3895000.0,4.0,3.0,4.0,822.0,Eastern Cape
1995000.0,3.0,2.0,2.0,1216.0,Eastern Cape
1170000.0,2.0,1.0,3.0,127.79629212073209,Eastern Cape
1950000.0,4.0,3.0,2.0,858.0,Eastern Cape
850000.0,3.0,1.0,1.0,402.0,Eastern Cape
950000.0,2.0,1.0,1.0,103.76622009803033,Eastern Cape
1050000.0,3.0,2.0,2.0,662.0,Eastern Cape
2795000.0,4.0,3.0,4.0,835.0,Eastern Cape
770000.0,3.0,1.0,3.0,84.10525207945616,Eastern Cape
790000.0,4.0,1.0,4.0,860.0,Eastern Cape
1050000.0,2.0,1.0,2.0,190.0,Eastern Cape
1250000.0,3.0,2.0,1.0,375.0,Eastern Cape
2350000.0,5.0,3.0,2.0,876.0,Eastern Cape
1597000.0,4.0,2.0,2.0,825.0,Eastern Cape
1695000.0,3.0,2.0,1.0,1374.0,Eastern Cape
820000.0,2.0,2.0,1.0,89.56663208461566,Eastern Cape
830000.0,3.0,2.0,2.0,1340.0,Eastern Cape
1195000.0,2.0,2.0,3.0,186.0,Eastern Cape
1850000.0,3.0,2.0,4.0,375.0,Eastern Cape
1680000.0,3.0,2.0,2.0,183.50236817335892,Eastern Cape
1890000.0,3.0,2.0,2.0,1292.0,Eastern Cape
749000.0,1.0,1.0,1.0,81.81147247728917,Eastern Cape
1890000.0,5.0,4.0,6.0,981.0,Eastern Cape
595000.0,2.0,1.0,1.0,300.0,Eastern Cape
4900000.0,5.0,4.0,3.0,933.0,Eastern Cape
1780000.0,3.0,2.0,3.0,375.0,Eastern Cape
1400000.0,4.0,1.0,2.0,1920.0,Eastern Cape
3150000.0,3.0,3.0,4.0,1019.0,Eastern Cape
1195000.0,3.0,2.0,3.0,607.0,Eastern Cape
1495000.0,3.0,2.0,1.0,608.0,Eastern Cape
1050000.0,2.0,1.0,2.0,144.0,Eastern Cape
1750000.0,3.0,2.0,3.0,191.1483001805822,Eastern Cape
2500000.0,3.0,2.0,2.0,687.0,Eastern Cape
1595000.0,7.0,2.0,1.0,991.0,Eastern Cape
3500000.0,5.0,3.0,4.0,1436.0,Eastern Cape
1395000.0,3.0,2.0,5.0,1049.0,Eastern Cape
1500000.0,3.0,2.0,2.0,881.0,Eastern Cape
2150000.0,2.0,2.0,0.0,234.83934022185812,Eastern Cape
3300000.0,3.0,2.0,4.0,1188.0,Eastern Cape
5950000.0,4.0,3.0,3.0,837.0,Eastern Cape
520000.0,2.0,1.0,4.0,513.0,Eastern Cape
1395000.0,3.0,1.0,3.0,292.0,Eastern Cape
710000.0,1.0,1.0,1.0,77.55159607326478,Eastern Cape
2500000.0,6.0,6.0,0.0,305.0,Eastern Cape
1900000.0,3.0,4.0,4.0,302.0,Eastern Cape
1500000.0,2.0,2.0,2.0,717.0,Eastern Cape
5995000.0,4.0,3.0,6.0,1046.0,Eastern Cape
1495000.0,3.0,2.0,1.0,163.29526215426878,Eastern Cape
1100000.0,3.0,1.0,0.0,453.0,Eastern Cape
560000.0,3.0,2.0,0.0,61.1674560577863,Eastern Cape
1495000.0,2.0,2.0,3.0,163.29526215426878,Eastern Cape
1595000.0,4.0,3.0,1.0,700.0,Eastern Cape
850000.0,4.0,3.0,3.0,290.0,Eastern Cape
850000.0,3.0,2.0,3.0,450.0,Eastern Cape
895000.0,1.0,1.0,1.0,97.7587020923549,Eastern Cape
2400000.0,5.0,3.0,3.0,262.14624024765556,Eastern Cape
2995000.0,4.0,2.0,4.0,1108.0,Eastern Cape
1450000.0,3.0,1.0,2.0,852.0,Eastern Cape
2199000.0,2.0,2.0,2.0,240.19149262691442,Eastern Cape
800000.0,3.0,1.0,3.0,910.0,Eastern Cape
1850000.0,4.0,2.0,1.0,202.07106019090116,Eastern Cape
1390000.0,2.0,2.0,3.0,398.0,Eastern Cape
1125000.0,3.0,2.0,1.0,122.88105011608856,Eastern Cape
1000000.0,3.0,1.0,1.0,303.0,Eastern Cape
1325000.0,3.0,2.0,3.0,144.7265701367265,Eastern Cape
799999.0,2.0,1.0,0.0,240.0,Eastern Cape
1399000.0,2.0,2.0,0.0,152.80941254436257,Eastern Cape
1450000.0,3.0,2.0,4.0,851.0,Eastern Cape
1595000.0,5.0,2.0,3.0,879.0,Eastern Cape
725000.0,3.0,1.0,2.0,435.0,Eastern Cape
980000.0,3.0,4.0,2.0,107.04304810112603,Eastern Cape
850000.0,4.0,1.0,4.0,463.0,Eastern Cape
2499000.0,6.0,4.0,2.0,1110.0,Eastern Cape
