Title,Price,Beds,Baths,Garage,Size_sqm,Location,Details_URL
2 Bedroom Apartment,2399000.0,2.0,2.0,1.0,,,
2 Bedroom Apartment,2200000.0,2.0,2.0,1.0,,,
2 Bedroom Apartment,950000.0,2.0,,2.0,,Vincent,
3 Bedroom House,2149000.0,3.0,2.0,2.0,548.0,,
4 Bedroom House,2700000.0,4.0,3.0,3.0,803.0,,
3 Bedroom House,963900.0,3.0,1.0,1.0,,Type 4 - Horizon Views,
4 Bedroom House,2700000.0,4.0,3.0,3.0,803.0,,
3 Bedroom House,750000.0,3.0,3.0,2.0,282.0,,
3 Bedroom House,1100000.0,3.0,2.0,,300.0,1314 Umlele Heights Street,
2 Bedroom House,270000.0,2.0,1.0,,300.0,,
4 Bedroom House,1770000.0,4.0,2.0,6.0,1410.0,,
5 Bedroom House,2299000.0,5.0,5.0,10.0,867.0,,
3 Bedroom Townhouse,1849000.0,3.0,2.0,2.0,,"36 The Longwy, 44 Longwy Avenue",
4 Bedroom House,,4.0,3.0,,844.0,,
1 Bedroom House,1450000.0,1.0,1.0,,2783.0,1583 Beach Road,
3 Bedroom House,930000.0,3.0,1.0,4.0,357.0,,
8 Bedroom Apartment,340000.0,8.0,1.0,,242.0,,
3 Bedroom House,1100000.0,3.0,1.0,4.0,833.0,,
3 Bedroom Townhouse,1595000.0,3.0,3.0,2.0,500.0,,
1 Bedroom Apartment,620000.0,1.0,1.0,2.0,,,
4 Bedroom House,1395000.0,4.0,2.0,2.0,342.0,,
4 Bedroom House,2995000.0,4.0,35.0,2.0,867.0,,
1 Bedroom Apartment,530000.0,1.0,1.0,1.0,,1641 Hanna Road,
3 Bedroom House,1995000.0,3.0,2.0,6.0,1263.0,,
5 Bedroom House,1400000.0,5.0,3.0,5.0,435.0,,
5 Bedroom House,1800000.0,5.0,2.0,6.0,1743.0,,
3 Bedroom House,1000000.0,3.0,2.0,,274.0,,
3 Bedroom House,1450000.0,3.0,1.0,4.0,773.0,14 Carrick Road,
3 Bedroom House,1895000.0,3.0,2.0,6.0,799.0,13 Weald Avenue,
4 Bedroom House,2695000.0,4.0,3.0,6.0,1286.0,,
Apartment,520000.0,,1.0,1.0,,,
2 Bedroom Apartment,850000.0,2.0,1.0,2.0,,,
3 Bedroom House,650000.0,3.0,2.0,1.0,182.0,,
4 Bedroom Townhouse,1099000.0,4.0,2.0,3.0,7788.0,,
House,1300000.0,,,,465.0,8 Kingfisher Drive Mkantsi River Life Style Estate,
2 Bedroom Townhouse,1399000.0,2.0,1.0,1.0,3587.0,,
4 Bedroom House,2995000.0,4.0,35.0,2.0,867.0,,
3 Bedroom House,1950000.0,3.0,2.0,2.0,525.0,,
2 Bedroom Apartment,4299500.0,2.0,25.0,2.0,,"28 St Francis Quays, 11 Sea Glades Drive",
2 Bedroom Townhouse,749000.0,2.0,1.0,2.0,300.0,34 Gabriella Crescent,
4 Bedroom House,3200000.0,4.0,5.0,4.0,465.0,3 Graham Street,
1 Bedroom Apartment,680000.0,1.0,1.0,1.0,,,
3 Bedroom House,1795000.0,3.0,15.0,3.0,1097.0,,
4 Bedroom Apartment,1850000.0,4.0,2.0,2.0,,,
4 Bedroom House,2500000.0,4.0,4.0,2.0,2056.0,,
4 Bedroom House,1395000.0,4.0,45.0,4.0,1867.0,192 Hill Street,
5 Bedroom House,1799000.0,5.0,3.0,4.0,1501.0,,
3 Bedroom House,2500000.0,3.0,1.0,,1017.0,,
2 Bedroom Apartment,1299000.0,2.0,1.0,1.0,,"76 Ss Lelane, 14 Cathcart Road",
2 Bedroom House,950000.0,2.0,1.0,1.0,267.0,42 Artemis Street,
3 Bedroom House,560000.0,3.0,2.0,4.0,300.0,12345 Scenery Park East London,
2 Bedroom House,200000.0,2.0,,5.0,300.0,25 Lwazi Street Post Dam,
2 Bedroom Apartment,299000.0,2.0,1.0,1.0,,34 Ysterhout,
4 Bedroom House,500000.0,4.0,1.0,4.0,300.0,12 Bongweni,
2 Bedroom House,295000.0,2.0,1.0,3.0,,,
3 Bedroom House,1695000.0,3.0,2.0,2.0,253.0,,
2 Bedroom House,1450000.0,2.0,2.0,,,,
4 Bedroom House,7500000.0,4.0,3.0,4.0,1050.0,5 Plymouth Corner,
4 Bedroom House,1110000.0,4.0,2.0,2.0,986.0,27 Bird Street,
3 Bedroom House,2645000.0,3.0,2.0,2.0,877.0,,
4 Bedroom House,3250000.0,4.0,3.0,6.0,740.0,12 Lorstan Avenue,
2 Bedroom Apartment,1250000.0,2.0,2.0,1.0,,"3 Tivoli, 21 Humewood Road",
2 Bedroom House,1450000.0,2.0,2.0,,,,
2 Bedroom House,1199000.0,2.0,1.0,2.0,600.0,521 Plane Tree Lane,
3 Bedroom House,1995000.0,3.0,2.0,4.0,1011.0,,
4 Bedroom House,1450000.0,4.0,2.0,2.0,912.0,,
3 Bedroom Townhouse,1075000.0,3.0,15.0,2.0,352.0,70 High Street,
2 Bedroom House,870000.0,2.0,1.0,2.0,236.0,,
4 Bedroom House,2350000.0,4.0,2.0,4.0,18575.0,,
3 Bedroom House,1200000.0,3.0,15.0,4.0,829.0,,
4 Bedroom House,3350000.0,4.0,3.0,6.0,700.0,,
3 Bedroom House,3950000.0,3.0,3.0,2.0,600.0,6 Abelone Close,
6 Bedroom House,2050000.0,6.0,4.0,2.0,952.0,,
4 Bedroom House,3000000.0,4.0,3.0,2.0,851.0,Erf 471 Yellowwood Drive,
2 Bedroom Townhouse,1070000.0,2.0,1.0,1.0,,,
3 Bedroom House,1250000.0,3.0,2.0,1.0,303.0,,
3 Bedroom Townhouse,1450000.0,3.0,1.0,3.0,340.0,,
3 Bedroom House,2200000.0,3.0,2.0,5.0,842.0,10a Van Wyk Street,
2 Bedroom Townhouse,685000.0,2.0,1.0,2.0,,3 Ritchie Crescent,
4 Bedroom House,2900000.0,4.0,3.0,6.0,1530.0,,
3 Bedroom House,820000.0,3.0,1.0,3.0,510.0,64 Western Road,
2 Bedroom House,980000.0,2.0,2.0,,181.0,5 Oak Street,
3 Bedroom Townhouse,1450000.0,3.0,1.0,3.0,340.0,,
3 Bedroom House,1300000.0,3.0,2.0,1.0,1190.0,,
4 Bedroom House,3300000.0,4.0,2.0,6.0,1776.0,,
10 Bedroom House,2200000.0,10.0,2.0,1.0,886.0,2 Gipson Road,
3 Bedroom Townhouse,1299999.0,3.0,2.0,2.0,,40 Verdun Road,
3 Bedroom House,950000.0,3.0,1.0,1.0,340.0,17 St Philips St,
3 Bedroom House,1950000.0,3.0,3.0,5.0,915.0,9 Boundary Road,
1 Bedroom House,850000.0,1.0,1.0,,228.0,1 Mako Lane,
3 Bedroom Townhouse,1050000.0,3.0,1.0,1.0,,"1 Ss Cotswold Court, 8 Salford Road",
1 Bedroom Apartment,770000.0,1.0,1.0,1.0,,"130 Leah Terrace, 107 Warbler",
3 Bedroom Townhouse,1050000.0,3.0,1.0,1.0,,"1 Ss Cotswold Court, 8 Salford Road",
3 Bedroom House,1599000.0,3.0,3.0,4.0,604.0,,
3 Bedroom House,,3.0,2.0,2.0,455.0,91 B Franklandman,
2 Bedroom House,870000.0,2.0,1.0,,278.0,43 Fern Glade Place,
2 Bedroom House,260000.0,2.0,1.0,2.0,300.0,123 Simunye Street Phakamisa,
3 Bedroom House,1250000.0,3.0,2.0,3.0,,12 Raleigh Street,
4 Bedroom House,4995000.0,4.0,3.0,6.0,1399.0,67 Princess Alice Drive,
1 Bedroom Townhouse,400000.0,1.0,1.0,,14000.0,2 Msasa Road Oviston,
3 Bedroom Apartment,2899000.0,3.0,2.0,2.0,,1936 Marine Drive,
2 Bedroom Apartment,979650.0,2.0,1.0,1.0,,"146 Green Leaf Estate, 47 Restitution Road",
2 Bedroom House,250000.0,2.0,1.0,4.0,300.0,111 Mdantsane,
2 Bedroom Apartment,1695000.0,2.0,2.0,4.0,,"304 Berkeley Court, 21 Marine",
3 Bedroom House,1699000.0,3.0,2.0,2.0,920.0,21 Libertas Street,
House,650000.0,,,,901.0,443 Penguin Place,
2 Bedroom House,350000.0,2.0,1.0,2.0,200.0,,
3 Bedroom House,1620000.0,3.0,2.0,6.0,,,
4 Bedroom House,3795000.0,4.0,2.0,7.0,,,
4 Bedroom House,5895000.0,4.0,4.0,9.0,849.0,,
3 Bedroom Townhouse,3750000.0,3.0,25.0,2.0,470.0,"Mill Park Private Estate, 1b Mowbray Street",
3 Bedroom House,2350000.0,3.0,2.0,4.0,707.0,,
3 Bedroom House,900000.0,3.0,1.0,1.0,264.0,,
41 Bedroom Apartment,19000000.0,41.0,41.0,17.0,,16 Grey Street,
3 Bedroom House,,3.0,1.0,2.0,485.0,9 Matwa Avenue,
4 Bedroom House,2250000.0,4.0,3.0,2.0,2102.0,,
2 Bedroom House,250000.0,2.0,1.0,,218.0,,
4 Bedroom House,2195000.0,4.0,25.0,5.0,1289.0,,
2 Bedroom House,295000.0,2.0,1.0,,112.0,,
2 Bedroom Townhouse,1350000.0,2.0,2.0,1.0,,24 Union Street,
3 Bedroom House,1750000.0,3.0,25.0,3.0,252.0,,
3 Bedroom House,2750000.0,3.0,25.0,2.0,1348.0,4 Hartley Road,
3 Bedroom House,360000.0,3.0,1.0,4.0,300.0,1423 Mdantsane East London,
2 Bedroom House,295000.0,2.0,1.0,,112.0,,
5 Bedroom House,795000.0,5.0,3.0,2.0,521.0,,
2 Bedroom House,482500.0,2.0,1.0,2.0,474.0,,
2 Bedroom House,825000.0,2.0,1.0,1.0,,Type 2 - Horizon Views,
1 Bedroom House,699000.0,1.0,1.0,1.0,,,
2 Bedroom Townhouse,1690000.0,2.0,2.0,3.0,106.0,,
1 Bedroom Apartment,369000.0,1.0,1.0,1.0,,,
3 Bedroom House,1350000.0,3.0,3.0,3.0,1041.0,,
3 Bedroom House,2895000.0,3.0,3.0,2.0,622.0,,
3 Bedroom House,1800000.0,3.0,2.0,2.0,1442.0,,
4 Bedroom House,1750000.0,4.0,3.0,3.0,1983.0,,
1 Bedroom House,699000.0,1.0,1.0,1.0,,,
3 Bedroom House,2450000.0,3.0,3.0,6.0,854.0,,
9 Bedroom House,895000.0,9.0,2.0,,,,
3 Bedroom Townhouse,1550000.0,3.0,25.0,3.0,168.0,,
2 Bedroom Apartment,630000.0,2.0,1.0,1.0,,,
2 Bedroom House,795000.0,2.0,1.0,,248.0,,
3 Bedroom Apartment,960000.0,3.0,2.0,2.0,,88 Park Drive,
3 Bedroom Townhouse,1299999.0,3.0,2.0,2.0,,22 Willow Road,
3 Bedroom House,1349000.0,3.0,1.0,3.0,1020.0,,
5 Bedroom House,2850000.0,5.0,5.0,8.0,1261.0,,
3 Bedroom House,850000.0,3.0,1.0,1.0,,9 Cadle Street Sidwell,
3 Bedroom House,1300000.0,3.0,2.0,,460.0,,
3 Bedroom House,930000.0,3.0,1.0,1.0,,Type 2 - Horizon Views,
3 Bedroom House,730000.0,3.0,1.0,2.0,430.0,,
4 Bedroom House,2995000.0,4.0,45.0,4.0,1330.0,,
2 Bedroom Apartment,750000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,1650000.0,3.0,2.0,2.0,131.0,,
3 Bedroom House,2395000.0,3.0,2.0,8.0,1119.0,16 Plumbago Street,
3 Bedroom House,970000.0,3.0,,2.0,876.0,,
3 Bedroom House,2895000.0,3.0,3.0,4.0,622.0,2 St Francis Drive,
3 Bedroom Townhouse,1790000.0,3.0,2.0,2.0,210.0,,
2 Bedroom Apartment,690000.0,2.0,1.0,2.0,,,
3 Bedroom Apartment,1475000.0,3.0,15.0,2.0,,269 Cathcart Road,
3 Bedroom Apartment,900000.0,3.0,1.0,3.0,,,
3 Bedroom House,630000.0,3.0,1.0,1.0,265.0,,
4 Bedroom House,880000.0,4.0,2.0,5.0,724.0,10 Fletcher Street,
3 Bedroom House,1349000.0,3.0,3.0,2.0,160.0,,
10 Bedroom House,920000.0,10.0,3.0,,,,
4 Bedroom House,5495000.0,4.0,45.0,6.0,7691.0,,
5 Bedroom House,1498000.0,5.0,2.0,1.0,579.0,19 Prospect Hill Street,
4 Bedroom House,2995000.0,4.0,45.0,4.0,1330.0,,
3 Bedroom House,4080000.0,3.0,3.0,2.0,771.0,,
3 Bedroom House,3385000.0,3.0,2.0,2.0,585.0,,
3 Bedroom House,940000.0,3.0,2.0,3.0,286.0,,
4 Bedroom House,11000000.0,4.0,45.0,4.0,31872.0,,
3 Bedroom House,1689950.0,3.0,2.0,2.0,410.0,,
3 Bedroom House,1295000.0,3.0,1.0,3.0,913.0,,
9 Bedroom House,4495000.0,9.0,9.0,12.0,2718.0,,
3 Bedroom Townhouse,800000.0,3.0,1.0,2.0,,Three Kings Cout 6 Devon Road,
3 Bedroom House,1199000.0,3.0,2.0,3.0,312.0,,
1 Bedroom Apartment,920000.0,1.0,1.0,1.0,,,
3 Bedroom Apartment,595000.0,3.0,1.0,,,Celestina Bella 72 Currie Street,
3 Bedroom House,995000.0,3.0,2.0,1.0,833.0,,
1 Bedroom Apartment,920000.0,1.0,1.0,1.0,,,
3 Bedroom House,1100000.0,3.0,2.0,3.0,368.0,,
3 Bedroom House,1250000.0,3.0,1.0,3.0,,,
3 Bedroom Townhouse,1500000.0,3.0,2.0,2.0,,,
3 Bedroom Apartment,795000.0,3.0,1.0,1.0,,62 St James Road,
3 Bedroom Townhouse,849000.0,3.0,2.0,2.0,63.0,,
2 Bedroom Apartment,1399000.0,2.0,2.0,2.0,,,
2 Bedroom House,740000.0,2.0,1.0,,300.0,Four Leaf Estate 5 Thea Drive,
3 Bedroom House,980000.0,3.0,2.0,2.0,585.0,,
House,1695000.0,,,,,,
2 Bedroom Townhouse,1600000.0,2.0,2.0,3.0,720.0,,
3 Bedroom Townhouse,1054000.0,3.0,2.0,,,,
3 Bedroom House,1900000.0,3.0,2.0,3.0,997.0,,
2 Bedroom Apartment,860000.0,2.0,2.0,1.0,,"57 Green Leaf Estate, 55 Restitution Road",
1 Bedroom Townhouse,1000000.0,1.0,1.0,1.0,,"17 Butterfly Villas, 5 Butterfly Street",
3 Bedroom Apartment,1750000.0,3.0,2.0,1.0,,,
3 Bedroom Apartment,940000.0,3.0,2.0,1.0,,,
2 Bedroom House,350000.0,2.0,1.0,4.0,,,
3 Bedroom House,2295000.0,3.0,2.0,2.0,730.0,,
3 Bedroom House,6500000.0,3.0,2.0,2.0,1503.0,140 Jack Nicklaus Drive,
5 Bedroom House,1300000.0,5.0,4.0,6.0,1480.0,"18 St. Bartholomew Street, Erf 4121 & 4120",
2 Bedroom House,325000.0,2.0,1.0,,271.0,14 Nhanhanha Avenue,
10 Bedroom House,11500000.0,10.0,8.0,6.0,977.0,5 Lovemore Crescent,
5 Bedroom House,4350000.0,5.0,4.0,6.0,1203.0,,
3 Bedroom House,2699000.0,3.0,25.0,4.0,600.0,,
2 Bedroom Apartment,580000.0,2.0,1.0,1.0,,,
3 Bedroom House,4980000.0,3.0,25.0,2.0,809.0,,
6 Bedroom House,2650000.0,6.0,4.0,1.0,978.0,,
2 Bedroom House,1175000.0,2.0,2.0,2.0,255.0,76144 Inglenook Place,
2 Bedroom Townhouse,1299000.0,2.0,1.0,3.0,,,
4 Bedroom House,4200000.0,4.0,3.0,8.0,1286.0,,
2 Bedroom House,1650000.0,2.0,2.0,1.0,700.0,,
10 Bedroom House,11500000.0,10.0,8.0,6.0,977.0,5 Lovemore Crescent,
4 Bedroom House,875000.0,4.0,2.0,,816.0,,
2 Bedroom House,850000.0,2.0,2.0,2.0,260.0,,
2 Bedroom Townhouse,1599000.0,2.0,1.0,1.0,,,
3 Bedroom Townhouse,2645000.0,3.0,2.0,1.0,,,
3 Bedroom House,3799000.0,3.0,2.0,2.0,669.0,,
4 Bedroom House,2600000.0,4.0,5.0,4.0,671.0,,
2 Bedroom House,380000.0,2.0,1.0,,,,
13 Bedroom House,5399000.0,13.0,7.0,14.0,1255.0,,
3 Bedroom Townhouse,1600000.0,3.0,2.0,2.0,166.0,,
3 Bedroom House,1049000.0,3.0,2.0,2.0,786.0,,
3 Bedroom House,1200000.0,3.0,3.0,1.0,687.0,,
2 Bedroom House,700000.0,2.0,2.0,2.0,122.0,,
2 Bedroom House,495000.0,2.0,1.0,,,,
3 Bedroom Townhouse,1600000.0,3.0,2.0,2.0,166.0,,
3 Bedroom House,3500000.0,3.0,2.0,3.0,851.0,,
2 Bedroom House,400000.0,2.0,1.0,2.0,500.0,13689 Ilitha Township,
3 Bedroom Apartment,1295000.0,3.0,2.0,2.0,,1 Sunningdale Avenue,
4 Bedroom House,830000.0,4.0,1.0,,,,
Apartment,11500000.0,,,,,,
3 Bedroom House,,3.0,35.0,2.0,222.0,,
3 Bedroom House,,3.0,35.0,3.0,222.0,,
2 Bedroom House,150000.0,2.0,1.0,,,,
3 Bedroom House,1450000.0,3.0,2.0,2.0,314.0,,
7 Bedroom House,2250000.0,7.0,3.0,3.0,750.0,"106 Aquavista Crescent, Sundays River",
3 Bedroom House,2350000.0,3.0,2.0,3.0,1273.0,10 Edly Symons Avenue,
2 Bedroom Townhouse,1350000.0,2.0,2.0,2.0,24941.0,27 Ss Harfield Village,
3 Bedroom Townhouse,1800000.0,3.0,2.0,4.0,183.0,"12 Riverview Place, 26 Main Road",
2 Bedroom Apartment,850000.0,2.0,1.0,1.0,,"601 Granten Heights, 33 Windermere Road",
3 Bedroom House,1250000.0,3.0,2.0,2.0,,,
4 Bedroom House,2195000.0,4.0,3.0,1.0,537.0,,
2 Bedroom House,2500000.0,2.0,2.0,,820.0,,
4 Bedroom House,8500000.0,4.0,4.0,7.0,961.0,14 Petunia Avenue,
2 Bedroom House,430000.0,2.0,1.0,2.0,300.0,,
3 Bedroom House,2790000.0,3.0,2.0,1.0,887.0,,
3 Bedroom Townhouse,850000.0,3.0,3.0,2.0,6.0,14 Greenfopuntain,
5 Bedroom House,1850000.0,5.0,3.0,1.0,882.0,,
2 Bedroom House,624900.0,2.0,1.0,,357.0,25 Koedoe Street,
3 Bedroom House,1499000.0,3.0,2.0,2.0,822.0,20 Huguenot Street,
2 Bedroom Townhouse,800000.0,2.0,1.0,2.0,198.0,,
4 Bedroom House,4350000.0,4.0,6.0,8.0,926.0,,
5 Bedroom House,3595000.0,5.0,55.0,4.0,982.0,13 Scarborough Street,
3 Bedroom House,1250000.0,3.0,2.0,2.0,,,
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,,,
2 Bedroom House,550000.0,2.0,1.0,,300.0,,
4 Bedroom House,2395000.0,4.0,3.0,1.0,1373.0,,
5 Bedroom House,1800000.0,5.0,15.0,8.0,1959.0,"4 Trollope Street, Grahamstown / Makhanda",
2 Bedroom House,1200000.0,2.0,1.0,2.0,,,
2 Bedroom House,985000.0,2.0,1.0,1.0,,,
3 Bedroom Townhouse,900000.0,3.0,1.0,,321.0,,
2 Bedroom House,900000.0,2.0,1.0,2.0,28972.0,,
3 Bedroom House,1850000.0,3.0,2.0,4.0,43775.0,"30 Mimosa Street , Fairview , Port Elizabeth 6020",
4 Bedroom House,1795000.0,4.0,3.0,2.0,1307.0,,
2 Bedroom House,761000.0,2.0,1.0,1.0,,,
3 Bedroom Townhouse,1595000.0,3.0,2.0,3.0,,,
3 Bedroom Townhouse,1595000.0,3.0,2.0,3.0,,,
3 Bedroom House,1250000.0,3.0,2.0,,561.0,,
3 Bedroom House,3500000.0,3.0,3.0,1.0,1262.0,,
4 Bedroom House,3695000.0,4.0,4.0,2.0,1228.0,,
4 Bedroom House,2690000.0,4.0,3.0,3.0,1011.0,,
3 Bedroom House,2800000.0,3.0,3.0,2.0,851.0,,
4 Bedroom House,2690000.0,4.0,3.0,3.0,1011.0,,
3 Bedroom House,1600000.0,3.0,2.0,4.0,764.0,,
3 Bedroom Apartment,1725000.0,3.0,2.0,2.0,,,
3 Bedroom House,1195000.0,3.0,2.0,2.0,,,
7 Bedroom House,4200000.0,7.0,4.0,5.0,1161.0,,
4 Bedroom House,2880000.0,4.0,4.0,,90.0,,
6 Bedroom House,940000.0,6.0,4.0,2.0,408.0,"Boeing Street, Buffalo Flats",
3 Bedroom House,860000.0,3.0,1.0,2.0,485.0,,
2 Bedroom Townhouse,1200000.0,2.0,1.0,,,,
3 Bedroom House,930000.0,3.0,1.0,,400.0,,
5 Bedroom House,1450000.0,5.0,3.0,3.0,435.0,,
2 Bedroom Townhouse,1200000.0,2.0,1.0,,,,
3 Bedroom House,839000.0,3.0,1.0,1.0,278.0,,
2 Bedroom House,920000.0,2.0,2.0,,290.0,,
4 Bedroom House,950000.0,4.0,3.0,1.0,300.0,,
3 Bedroom House,869000.0,3.0,2.0,1.0,252.0,,
3 Bedroom House,1450000.0,3.0,4.0,1.0,,,
3 Bedroom Townhouse,1395000.0,3.0,2.0,2.0,,,
House,1500000.0,,,,,,
2 Bedroom House,550000.0,2.0,1.0,,557.0,,
3 Bedroom House,2100000.0,3.0,2.0,4.0,3422.0,,
3 Bedroom Townhouse,967500.0,3.0,1.0,1.0,,,
2 Bedroom Townhouse,856000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,827000.0,2.0,1.0,1.0,,,
3 Bedroom House,1350000.0,3.0,1.0,6.0,1002.0,,
5 Bedroom House,3000000.0,5.0,4.0,5.0,,,
3 Bedroom House,620000.0,3.0,3.0,2.0,,,
4 Bedroom House,1950000.0,4.0,2.0,,1400.0,,
3 Bedroom House,659000.0,3.0,2.0,2.0,389.0,,
3 Bedroom House,650000.0,3.0,2.0,1.0,753.0,1550 George Potgieter Street Alexandria,
5 Bedroom House,3000000.0,5.0,4.0,5.0,,,
4 Bedroom House,730000.0,4.0,2.0,,388.0,,
3 Bedroom House,1445000.0,3.0,2.0,2.0,,,
2 Bedroom Townhouse,1415000.0,2.0,2.0,2.0,17480.0,,
5 Bedroom House,750000.0,5.0,2.0,,,,
5 Bedroom House,1690000.0,5.0,3.0,2.0,,,
3 Bedroom House,220000.0,3.0,,,,,
3 Bedroom House,579000.0,3.0,2.0,,,,
7 Bedroom House,2990000.0,7.0,5.0,5.0,,,
15 Bedroom House,3100000.0,15.0,7.0,8.0,943.0,,
2 Bedroom Apartment,475000.0,2.0,1.0,,,,
2 Bedroom House,930000.0,2.0,1.0,2.0,,,
2 Bedroom House,929000.0,2.0,1.0,1.0,,,
2 Bedroom House,350000.0,2.0,1.0,2.0,330.0,,
2 Bedroom House,856000.0,2.0,1.0,1.0,,,
3 Bedroom House,1600000.0,3.0,2.0,4.0,1188.0,,
1 Bedroom Apartment,,1.0,1.0,,,,
3 Bedroom House,2850000.0,3.0,2.0,5.0,2.0,,
3 Bedroom Townhouse,1190000.0,3.0,2.0,4.0,322.0,,
6 Bedroom House,,6.0,3.0,2.0,558.0,66 Louisa Street,
6 Bedroom House,2600000.0,6.0,4.0,6.0,1154.0,3 Swift Street,
5 Bedroom House,2100000.0,5.0,5.0,6.0,1034.0,11 Twist Street,
2 Bedroom House,750000.0,2.0,1.0,2.0,418.0,17 Blackwood Road,
6 Bedroom House,1900000.0,6.0,4.0,,6356.0,14 York Road,
3 Bedroom House,865000.0,3.0,2.0,1.0,300.0,Four Leaf Estate 7 Thea Drive,
3 Bedroom Apartment,1750000.0,3.0,2.0,2.0,,5 Forbes Avenues,
3 Bedroom House,1000000.0,3.0,2.0,1.0,407.0,,
3 Bedroom House,1550000.0,3.0,2.0,6.0,719.0,,
3 Bedroom House,1550000.0,3.0,2.0,6.0,719.0,,
2 Bedroom Apartment,700000.0,2.0,2.0,1.0,,69 African Street,
10 Bedroom House,4995000.0,10.0,10.0,9.0,747.0,,
3 Bedroom Townhouse,1649000.0,3.0,2.0,3.0,,"24 The Longwy, 44 Longwy Avenue",
4 Bedroom House,3500000.0,4.0,3.0,6.0,525.0,,
4 Bedroom House,1195000.0,4.0,3.0,1.0,559.0,,
3 Bedroom House,1790000.0,3.0,2.0,1.0,150.0,,
2 Bedroom House,750000.0,2.0,1.0,,300.0,,
2 Bedroom Townhouse,993000.0,2.0,1.0,1.0,3777.0,,
Apartment,885000.0,,1.0,2.0,,3 Inglenook Place Riverside Lifestyle Estate,
3 Bedroom Townhouse,8900000.0,3.0,3.0,2.0,4014.0,,
4 Bedroom House,2400000.0,4.0,4.0,2.0,630.0,,
4 Bedroom House,8500000.0,4.0,4.0,4.0,961.0,,
5 Bedroom House,1990000.0,5.0,3.0,,1984.0,,
3 Bedroom Townhouse,799000.0,3.0,15.0,1.0,,445 Cape Road,
3 Bedroom House,1695000.0,3.0,2.0,2.0,501.0,13 Summerwood Crescent,
3 Bedroom Townhouse,1295000.0,3.0,2.0,2.0,254.0,,
4 Bedroom House,2400000.0,4.0,4.0,2.0,822.0,,
3 Bedroom House,1850000.0,3.0,2.0,1.0,630.0,,
2 Bedroom Apartment,835000.0,2.0,2.0,1.0,,,
3 Bedroom Apartment,1595000.0,3.0,2.0,1.0,,,
3 Bedroom Townhouse,1895000.0,3.0,2.0,2.0,15961.0,,
5 Bedroom House,5990000.0,5.0,6.0,6.0,2400.0,,
2 Bedroom Townhouse,750000.0,2.0,15.0,1.0,212.0,1 Surf View Road,
2 Bedroom House,220000.0,2.0,1.0,2.0,250.0,,
1 Bedroom Apartment,720000.0,1.0,1.0,1.0,,20 Titian Road,
3 Bedroom House,2250000.0,3.0,2.0,2.0,600.0,,
3 Bedroom House,1775000.0,3.0,2.0,1.0,1300.0,,
2 Bedroom Apartment,835000.0,2.0,2.0,1.0,,,
3 Bedroom House,1650000.0,3.0,2.0,4.0,,"2 Ss Fairview 3642, 34b Osage Street",
3 Bedroom House,1999999.0,3.0,2.0,2.0,669.0,1 Chilean,
2 Bedroom Apartment,850000.0,2.0,1.0,2.0,,29 Kenwick Rd,
3 Bedroom Townhouse,1699000.0,3.0,2.0,2.0,381.0,19 Michael Heights Montmeady Rd,
3 Bedroom House,1999999.0,3.0,2.0,2.0,802.0,31 Willowgrove,
5 Bedroom House,3300000.0,5.0,4.0,2.0,937.0,,
6 Bedroom House,2550000.0,6.0,4.0,8.0,700.0,2 Wayfarer Close,
5 Bedroom House,3690000.0,5.0,4.0,2.0,1000.0,,
4 Bedroom House,7500000.0,4.0,3.0,2.0,842.0,4 Puffback Pasture,
3 Bedroom Townhouse,930000.0,3.0,2.0,3.0,,39 Avondale Road,
3 Bedroom House,1320000.0,3.0,2.0,2.0,1285.0,1329 Peddie Street,
3 Bedroom Townhouse,1750000.0,3.0,2.0,2.0,330.0,"Thriftwood, 151 Troon Crescent",
3 Bedroom House,1999999.0,3.0,2.0,2.0,605.0,19 Bobby Beis,
4 Bedroom House,3250000.0,4.0,3.0,6.0,792.0,12 Lorstan Avenue,
5 Bedroom House,2550000.0,5.0,4.0,3.0,925.0,11 Joycelyn Road,
2 Bedroom Townhouse,630000.0,2.0,1.0,1.0,,6 6th Avenue Avenue,
5 Bedroom House,2300000.0,5.0,3.0,4.0,1013.0,22 Curlew Drive,
3 Bedroom House,1650000.0,3.0,2.0,2.0,1148.0,11 Florence Street,
1 Bedroom Apartment,379000.0,1.0,1.0,,,12 Glen Street,
2 Bedroom House,875000.0,2.0,1.0,2.0,236.0,7 7th Avenue,
5 Bedroom House,3300000.0,5.0,4.0,2.0,937.0,,
4 Bedroom House,450000.0,4.0,1.0,,,,
3 Bedroom House,750000.0,3.0,2.0,,450.0,,
3 Bedroom House,1190000.0,3.0,2.0,2.0,240.0,,
2 Bedroom Apartment,835000.0,2.0,1.0,1.0,,,
3 Bedroom House,680000.0,3.0,2.0,1.0,193.0,,
3 Bedroom House,380000.0,3.0,2.0,2.0,,,
5 Bedroom House,1230000.0,5.0,2.0,1.0,723.0,,
3 Bedroom House,999000.0,3.0,1.0,3.0,1548.0,,
2 Bedroom Apartment,299000.0,2.0,1.0,,,,
2 Bedroom House,430000.0,2.0,1.0,1.0,392.0,,
3 Bedroom House,950000.0,3.0,1.0,2.0,,,
